Controle|Código|Produto|Fabricante|Preço Custo|Preço Venda|Lucro|Quantidade|Unidade|Obs|NCM|IPI|CST|ICMS|Base Cálculo|iva_st|cean|ceantrib
2415|7898474256152|EXTENSÃO DANEVA CABO PP 5MTS GARRA |GARRA|24.55|38.9|58.45|2|UN||85444900|0|500|1.36|100||7898474256152|7898474256152
2416|000006|DESEMPENADEIRA DE AÇO 13X27  DENTADA  FERTEK|FERTEK|17.5|26.9|53.71|1|UND|||0|500|1.36|100||7897572190955|7897572190955
2417|7897572190511|DESEMPENADEIRA DE AÇO 12X25  FERTEK|FERTEK|8.6|13|51.16|1|UND||82055900|0|500|1.36|100||7897572190511|7897572190511
2418|000004|IRAJA ACRILICA STANDARD BRANCO NEVE 3,6L IRAJA|IRAJA|37.42|58.9|57.4|-3|UN||32091010|0|500|1.36|100||7896516438726|7896516438726
2419|7898959708138|PONTEIRO ACO 3/4x12 socios ferramentas|INACIO|6.5|13.8|112.31|6|UN||82055900|0|500|1.36|100||7898959708138|7898959708138
2420|000002|JOGO DE chaves (10AO15) 5 PECAS TRAMONTINA|TRAMONTINA|9.9|19.9|101.01|2|UN||82054000|0|500|1.36|100||7891114140507|7891114140507
2421|000001|PA DE BICO N 2 TRAMONTINA CONSTRUÇAO|TRAMONTINA|26.02|39.8|52.96|4|UN|||0|500|1.36|100||7891117021643|7891117021643
2422|000055|ENXADA TRAMONTINA 2,5 LARGA C/C|TRAMONTINA|45.68|72|57.62|3|PC||82013000|0|500|1.36|100||7891117023760|7891117023760
2423|7896516499093|VERNIZ FILTRO SOLAR 3,6 L INCOLOR IRAJA|IRAJA|62.24|93.5|50.22|2|UN||32091020|0|500|1.36|100||7896516499093|7896516499093
2424|7896516410821|ESMALTE SINTETICO IRAJA 3,6 L AMARELO|IRAJA|50|77.8|55.6|0|ML||32089010|0|500|1.36|100||7896516410821|7896516410821
2425|7896516498508|VERNIZ FILTRO SOLAR 3,6 L MOGNO IRAJA|IRAJA|62.24|93.5|50.22|0|UN||32091020|0|500|1.36|100||7896516498508|7896516498508
2426|000012|CHAVE TROCK 9PÇS TOP CASA|TOP CASA|16.9|25.8|52.66|3|UND|||0|500|1.36|100||7894567896489|7894567896489
2427|7898943364722|MARTELO UNHA 25MM CABO DE FIBRA MELFI|MELFI|28.63|44.9|56.83|2|PC||82005200|0|500|1.36|100||7898943364722|7898943364722
2428|060|TORNEIRA LAVATORIO CROMADA FAUCET|FAUCET|19.5|29.9|53.33|3|UN|||0|500|1.36|100|||
2429|7898472261783|SILICONE INCOLOR 50G TEKBOND|TEKBOND|3.9|8.5|117.95|16|UN||35061090|0|500|1.36|100||7898472261783|7898472261783
2430|7896349800486|SODA CAUSTICA SANSÃO 500g|SANSÃO|12.6|19.9|57.94|4|PC||28151100|0|500|1.36|100||7896349800486|7896349800486
2431|7898008873701|RESISTENCIA GORDUCHA 3T 220V SIMILAR WR|WR|6.9|13.8|100|4|UN||76241000|0|500|1.36|100||7898008873701|7898008873701
2432|000060|FORMAO 1.1/4 FORD FD492||14.8|24.8|67.57|1|UN||42032900|0|500|1.36|100||7897186067612|7897186067612
2433|7891345666036|FITA ISOLANTE 10MT NORTON|NORTON SAINT GOBAIN|2.99|5.8|93.98|5|UN||84011000|0|500|1.36|100||7891345666036|7891345666036
2434|000062|COLA DE CONTATO TEK BOND 180ML/200G|TEK BOND|7.5|13.8|84|0|UN||35061090|0|500|1.36|100||7898543383574|7898543383574
2435|7891040105502|FITA ISOLANTE IMPERIAL 3M 18 X 20MT|3M|6.57|11.9|81.13|9|UN||39191000|0|500|1.36|100||7891040105502|7891040105502
2436|000665|LIMA CHATA 8'' BESTFER  MURÇA||15.47|23.5|51.91|3|UN||82031010|0|500|1.36|100||7899206174782|7899206174782
2437|000676|GRAMPEADOR PINADOR 3EM 01 SIGMA||42.9|64.9|51.28|2|UN||82055900|0|500|1.36|100||7899888404788|7899888404788
2438|7899206177349|FITA ADESIVA MARROM 30X45X40||3.3|5.9|78.79|5|UN||39191010|0|500|1.36|100||7899206177349|7899206177349
2439|000678|MARTELO MINASUL - 23cm  CABO DE MADEIRA|MINASUL|14.9|24.9|67.11|2|UN||82052000|0|500|1.36|100||7898943509161|7898943509161
2440|000679|MARTELO PINTADO C/ UNHA 25MM MINASUL|MINASUL|15.9|28.9|81.76|2|UN||82052000|0|500|1.36|100||7898901274179|7898901274179
2441|7899206155880|CHAVE COMBINADA 12X12 BESTFER|BEST FER|5.9|11.8|100|3|UN||82041100|0|500|1.36|100||7899206155880|7899206155880
2442|000681|guarnição porta 2,10x80 cedro||0|38|0|2|UN|||0||1.36|100|||
2443|7898585090102|SILICONE 260GR GMF TRANSPARENTE|GMF|11.66|16.8|44.08|2|UN||32141010|0|500|1.36|100||7898585090102|7898585090102
2444|000683|SUPORTE Para  TV CANAA 10a71''|ATACADISTA|10.5|25.5|142.86|8|UN||73269090|0|500|1.36|100||7899612200334|7899612200334
2445|0735201002354|ROLO DE CONDUITE CINZA 50MT 3/4 ALADDIN|ALADDIN|30|49.9|66.33|6|UN||32002320|0|500|1.36|100||0735201002354|0735201002354
2446|000684|Roldana p/ Poco N??10 JCA|JCA|23.18|34.9|50.56|1|UN||73089090|0|500|1.36|100||7898956620037|7898956620037
2447|7898223582310|REPARO 1416 DECA R12 REF231|FURKIN|15.05|23.8994|58.8|0|UN||84811000|0|500|1.36|100||7898223582310|7898223582310
2448|7898584920899|REPARO 1416 SOBE DESCE ESTRIA DECA R04 REF2089 |FURKIN|8.25|16.9001|104.85|2|UN||84819010|0|500|1.36|100||7898584920899|7898584920899
2449|000216|TORNEIRA P/ FILTRO PLASTICO MARROM MC MATERIAIS|MC MATERIAIS|4.5|6.8|51.11|6|UN||32000320|0|500|1.36|100|||
2450|000685|DOBRADIÇA GALVANIZADA 1.1/2  MC MATERIAIS COM 3 PÇ|MC MATERIAIS|3.99|6.5|62.91|6|UN||32220320|0|500|1.36|100|||
2451|7898573520109|MAO FRANCESA 30CM SUPER REFORÇADA BRANCA ALUMARK|ALUMARK|7.35|10.5|42.86|15|UN||83024200|0|500|0|100||7898573520109|7898573520109
2452|7896438009646|ENXADA LARGA C/ CABO RAMADA|RAMADA|29.9|48.9|63.55|3|UN||82013000|0|500|1.36|100||7896438009646|7896438009646
2453|7896438009974|ENXADAO LARGO C/ CABO RAMADA|RAMADA|32|52.9|65.31|3|UN||82013000|0|500|1.36|100||7896438009974|7896438009974
2454|7898494159051|OCULOS DE SEGURANÇA LEOPARDO PRETOPLASTCOR|PLASTCOR|4.93|7.9|60.24|6|UN||90049020|0|500|1.36|100||7898494159051|7898494159051
2455|7898270518836|REGISTRO PRESSAO C/C 3/4 C33 FIT 1416233 IGUATEMI|IGUATEMI|32.76|54.8|67.28|3|UN||32000320|0|500|1.36|100||7898270518836|7898270518836
2456|7898270512568|TORN. BICA MOVEL C50 FIT 1155050 IGUATEMI|IGUATEMI|38.29|62.9|64.27|2|UN||84818019|0|500|1.36|100||7898270512568|7898270512568
2457|000097|BUCHA PARA TIJOLO BAIANO N° 06||0|0.4|0|-30|UN|||0||1.36|100|||
2458|0000001|SILICONE ACETICO INCOLOR 280g GARIN|BOND|11.9|16.8|41.18|11|UN||32141010|0|500|1.36|100||7896094592889|7896094592889
2459|000687|BOCAL SOQUETE C/ RABICHO SIMPLES|BESTFER|2.9|4.9|68.97|13|UN||32000239|0|500|1.36|100|||
2460|3030111|EXTENSAO (PROLONGADOR) CURTA 1/2 CROMADO ROADY|ROADY METAIS|4.38|10.9001|148.86|4|UN||84818019|0|500|1.36|100|||
2461|7898427930610|FECHADURA SILVANA 1001/05 EXTERNA p/PORTÃO|SILVANA|51|76.5|50|3|UN||83014000|0|500|1.36|100||7898427930610|7898427930610
2462|7899842213777|APLICADOR SILICONE 123 UTIL LARANJA|123 UTIL|9.9|15.9|60.61|0|UN||82055900|0|500|1.36|100||7899842213777|7899842213777
2463|7898672092521|ARCO DE SERRA ELITE FIXO 12"|ELITE|16.9|28.9|71.01|1|UN||23232000|0|500|1.36|100||7898672092521|7898672092521
2464|7898943820018|TORNEIRA BRANCA DOAN LAVATORIO MESA|DOAN|13.65|25.9|89.74|1|UN||32230000|0|500|1.36|100|||
2465|7897186061849|FORMAO FORD 1/4 6mm MC MATERIAIS|MC MATERIAIS|11.9|18.9|58.82|2|UN||82053000|0|500|1.36|100||7897186061849|7897186061849
2466|1623001|VALVULA PIA AMERICANA ROADY RF1623001 SLIM METAL|ROADY METAIS|13.83|26.8|93.78|5|UN||84818019|0|500|1.36|100|||
2467|000689|TUBO DRENO PARA REFUNDA (0,50X0,80 )||73|110|50.68|4|UN||39173100|0|500|1.36|100|||
2468|000690|TAMPA FOSSA 1,05||60|95|58.33|3|UN||39173100|0|500|1.36|100|||
2469|1156970|TORNEIRA BICA PAREDE ESSENCE PRETA C70 1/4V  ROADY|ROADY METAIS|89.98|136.9|52.14|-1|UN||32323000|0|500|1.36|100|||
2470|1156870|TORNEIRA BICA PAREDE VERMELHA ESSENCE C70 ROADY|ROADY METAIS|89.98|136.9|52.14|1|UN||32320080|0|500|1.36|100|||
2471|7898959829819|TEC BOND DRYKOPOXI 1KG|DRYKO|30|52.8|76|2|UN||84105800|0|500|1.36|100||7898959829819|7898959829819
2472|7893858004015|CADEADO STAM 40MM|STAM|18.92|32.9|73.89|4|UN||83011000|0|500|1.36|100||7893858004015|7893858004015
2473|7898345680062|TRAVA P/ PORTAO S/ CADEADO N6 TRAVOFIX|TRAVOFIX|17.83|32.9|84.52|1|UN||83014000|0|500|1.36|100||7898345680062|7898345680062
2474|7898345680079|TRAVA P/ PORTAO S/CADEADO N7 TRAVOFIX|TRAVOFIX|20.25|30.9|52.59|1|UN||73129000|0|500|1.36|100||7898345680079|7898345680079
2475|2820451800640|METRO VIGAMENTO CAMBARÁ (15X5)  APARELHADA||36.51|51.9|42.15|150|MT||44186000|0|500|1.36|100|||
2476|3030|METRO CAIBRO CAMBA. (5X5) APARELHADO||12.48|19.9|59.46|182|MT|||0||1.36|100|||
2477|7891960321044|PARAFUSO PARA ASSENTO SANITARIO AMANCO|Amanco|7.89|13.9|76.17|10|UN||74153300|0|500|1.36|100||7891960321044|7891960321044
2478|7897801302661|COLA PVC 175G C/PINCEL KRONA|KRONA|11.9|22.9|92.44|6|UN||35069110|0|500|1.36|100||7897801302661|7897801302661
2479|7896689160363|SUPORTE P/MICROONDAS forte|FORTE|68.38|105|53.55|2|UN||73269090|0|500|1.36|100||7896689160363|7896689160363
2480|7891222171400|ASSENTO SANITARIO ASTRA TALENTO TTO/PP*BR1|Astra|22.63|33.99|50.2|6|UN||39222000|0|500|1.36|100||7891222171400|7891222171400
2481|7897079017038|LAMPADA BOLINHA LEITOSA 15W TASCHIBRA|TASCHIBRA|4.07|6.9|69.53|2|UN||85392200|0|500|1.36|100||7897079017038|7897079017038
2482|7898472259629|SILICONE TEKBOND INCOLOR 270ML|TEK BOND SAINT-GOBAI|12.37|18.9|52.79|6|UN||32141010|0|500|1.36|100||7898472259629|7898472259629
2483|7898638300455|LAMPADA LED A60 9W BLACK+DECKER **PROMOÇÃO**|BLACK+DECKER|6.5|10|53.85|98|UN||85395000|0|500|1.36|100||7898638300455|7898638300455
2484|7897079052572|LAMPADA INCANDESCENTE 25W 127V TASCHIBRA|TASCHIBRA|2.42|5|106.61|3|UN||32320010|0|500|1.36|100||7897079052572|7897079052572
2485|7898059542762|CAIXA SIFONADA 100x100x50 QUADRADA HERC|HERC|11.66|18.9|62.09|-5|UN||39174090|0|500|1.36|100||7898059542762|7898059542762
2486|7898059542724|CAIXA SIFONADA QUADRADA 150X150X50 255 HERC|HERC|28.46|44.9|57.77|2|UN||39173229|0|500|1.36|100||7898059542724|7898059542724
2487|7899101508958|BOMBA ENCHER PNEU BICICLETA 30 CM KENDA YAMADA|KENDA YAMADA|18.3|28.5|55.74|2|UN||84142000|0|500|1.36|100||7899101508958|7899101508958
2488|7891222213674|BOIA  KFU ASTRA ENTRADA DE ÁGUA ASTRA|ASTRA|23.48|36.9|57.16|1|PC||39229000|0|500|1.36|100||7891222213674|7891222213674
2489|000154|KIT COMPLETO P/CAIXA ACOPLADO BLUKIT|blukit|83.44|125.9|50.89|1|UN||84818019|0|500|1.36|100||7898550250999|7898550250999
2490|358|FENDA LISA 4MM  C/BUCHA E PARAFUSO||4.5|6.8|51.11|12|UN||83024100|0|500|1.36|100|||
2491|000358|TARGETA BORBOLETA ZINCADA 2 1/2''                *|MILL|1.9|3.9|105.26|12|UN|||0||0|100||7897381901926|7897381901926
2492|1730400|DUCHA HIGIENICA SIDE 1/4V ROADY 1730400|ROADY|31.89|49.9|56.48|1|UN||84111000|0|500|1.36|100|||
2493|1400023|REGISTRO PRESSAO S/C 3/4 C-23 ROADY||17.7|28.9|63.28|3|UN||84818019|0|500|1.36|100|||
2494|7898474252215|EXTENSAO 3 MT 2X0,75MM GARRA SIMPES|GARRA|9.71|17.9|84.35|4|UN||39173900|0|500|1.36|100||7898474252215|7898474252215
2495|7898011978684|CENTRINHO P/ 3-4 DISJUNTOR THOMPSON BRANCO|THOMPSON|11.9|19.9|67.23|3|PC||85381000|0|500|1.36|100||7898011978684|7898011978684
2496|7899206173655|ROLO ANTI RESPINGO C/ CABO BESTFER|BESTFER|8.9|18.9|112.36|5|UN||32091010|0|500|1.36|100||7899206173655|7899206173655
2497|000437|GANCHO PARA PRENDER MADEIRA 5/16||2|4.5|125|16|UN||73181300|0|500|1.36|100|||
2498|7898195646232|ESPELHO 4 x 2 p/ 1 INTERRUPTOR+ TOMADA (RADIAL)|RADIAL|1.9|3.5|84.21|7|PC||39259000|0|500|1.36|100||7898195646232|7898195646232
2499|000691|ENTENSÃO 5 MT 2X0,75MM GARRA SIMPLES||12.74|19.9|56.2|6|UN||85444900|0|500|1.36|100||789847252833|789847252833
2500|000692|EXTENSAO 5 MT 2X075MM GARRA SIMPLES|GARRA|12.74|21.8|71.11|5|UN||85444900|0|500|1.36|100||7898474252833|7898474252833
2501|000693|REPARO P/ VALVULA DE DESCARGA DOCOL -484E676 CENSI|CENSI|42.52|63.9|50.28|1|UN||84819010|0|500|1.36|100||7898128471450|7898128471450
2502|000694|PE DE CABRA COSTA 3/4X60CM SOCIOS FERRAMENTAS|00|15.5|32.8|111.61|0|UN||82055100|0|500|1.36|100||7898959708268|7898959708268
2503|000695|ALICATE CORTE DIAGONAL 6'' MELFI|MELFI|18.9|28.9|52.91|4|UN||82032010|0|500|1.36|100||7898943364029|7898943364029
2504|7898263068829|TOMADA DUPLA 10A 2POLOS+TERRA  APOIO|APOIO|7.9|13.5|70.89|19|UN||85369090|0|500|1.36|100||7898263068829|7898263068829
2505|000696|TAPA FURO LUVA 3/4 CASTELO FORTE|ESTRELA|6.9|12.8|85.51|6|PC||39174010|0|500|1.36|100||7898942379727|7898942379727
2506|000697|TAPA FURO TEE 25 MM - ESTRELA|ATACADISTA|7.9|14.8|87.34|6|UN||39172900|0|500|1.36|100||7898942379642|7898942379642
2507|000090|CAIXA DE MASSA||11.9|23.8|100|2|UN||33150002|0|500|1.36|100|||
2508|7890801006775|ARAME ENCARTELADO N 18 RECOFER ROLO COM 10MT|RECOFER|5.3|11.8|122.64|9|UN||72172090|0|500|1.36|100||7890801006775|7890801006775
2509|7899674016935|IRAJA SPRAY - PRETO BRILHANTE|IRAJA|9.88|15.5|56.88|10|UN||32082019|0|500|1.36|100||7899674016935|7899674016935
2510|7896516495286|IRAJA PISO  PRETO GL 3600|IRAJA|39.1|59.8|52.94|2|GL||32091010|0|500|1.36|100||7896516495286|7896516495286
2511|7898263060861|ESPELHO CEGO 4X2 APOIO|APOIO|2.5|4.5|80|1|UN||39259000|0|500|1.36|100||7898263060861|7898263060861
2512|7898195646263|ESPELHO TOMADA DUPLA BRANCO (RADIAL)|RADIAL|2|3.5|75|10|UN||39259000|0|500|1.36|100||7898195646263|7898195646263
2513|7898195642951|Espelho 4 x 2 2 INTERRUPTOR Branca (RADIAL)|RADIAL|2|3.5|75|10|PC||39259000|0|500|1.36|100||7898195642951|7898195642951
2514|7898195643859|Espelho 4 x 2 p/ 2 Int + tomada.Branca (RADIAL)|RADIAL|2|3.5|75|7|PC||39259000|0|500|1.36|100||7898195643859|7898195643859
2515|7896516467788|CORANTE VERDE 50ML IRAJA|IRAJA|3.29|5|51.98|6|UN||32041700|0|500|1.36|100||7896516467788|7896516467788
2516|7896516467764|CORANTE OCRE 50ML IRAJA|IRAJA|3.24|5|54.32|2|UN||32041700|0|500|1.36|100||7896516467764|7896516467764
2517|7896516467757|CORANTE LARANJA 50ML IRAJA|Iraja|3.24|5|54.32|4|UN||32041700|0|500|1.36|100||7896516467757|7896516467757
2518|7896516467795|CORANTE VERMELHO 50ML IRAJA|Iraja|2.5|5|100|4|UN||32041700|0|500|1.36|100||7896516467795|7896516467795
2519|7896516467740|CORANTE MARROM 50ML IRAJA|Iraja|2.5|5|100|0|UN||32041700|0|500|1.36|100||7896516467740|7896516467740
2520|7896516467801|CORANTE VIOLETA 50ML IRAJA|Iraja|2.5|5|100|1|UN||32041700|0|500|1.36|100||7896516467801|7896516467801
2521|3030121|EXTENSAO (PROLONGADOR) MEDIA CROMADO ROADY 1/2|ROADY|5.29|13.9|162.76|4|UN||84818019|0|500|1.36|100|||
2522|3500233|VOLANTE METAL C33 ROADY|ROADY|5.39|11.9|120.78|3|UN||84818019|0|500|1.36|100|||
2524|1130301|TORNEIRA JARDIM ESFERA LATAO 1/2X3/4 ROADY|ROADY|16.15|26.9|66.56|1|UN||84818019|0|500|1.36|100|||
2525|1155434|TORNEIRA BICA PAREDE SLIM 5/8 TB C34 ROADY|ROADY|35.59|56.9|59.88|1|UN||84818019|0|500|1.36|100|||
2526|7898660510778|JOGO DE SOQUETE E CHAVES 9PÇS PEN TECH||14|24.8|77.14|2|UN||82054000|0|500|1.36|100||7898660510778|7898660510778
2527|1511333|REGISTRO GAVETA SUPREME 3/4 ROADY|ROADY|30.57|63.8|108.7|2|UN||84818019|0|500|1.36|100|||
2528|1511034|REGISTRO GAVETA BR 3/4 ROADY|ROADY|30.57|46.9|53.42|1|UN||84818019|0|500|1.36|100|||
2529|1193123|TORNEIRA LAVATORIO SIMPLES SLIM C23 ROADY|ROADY|24.39|39.8|63.18|2|UN||84818019|0|500|1.36|100|||
2530|7898023243619|ENGATE FLEXIVEL METAL 60CM PACHECO|PACHECO|10|19.8|98|0|UN||83071090|0|500|1.36|100||7898023243619|7898023243619
2531|2820451800534|VENEZIANA 3 FLS 1.00X1.00 SEM GRADE  L.MODULAR||304|456|50|5|UN||76101000|0|500|1.36|100|||
2532|2820451800541|VENEZIANA 3FLS 1.00X1.20 (SEM GRADE)  L. MODULAR||324|486|50|5|UN||76101000|0|500|1.36|100|||
2533|2820451800572|METRO PRANCHA CAMBARA (20X05)  APARELHADA||50.64|73.9|45.93|200|MT||44186000|0|500|1.36|100|||
2534|2820451800688|METRO VIGAMENTO CAMBARA (11x5)  APARELHADA||26.85|40.8|51.96|150|MT||40186000|0|500|1.36|100|||
2535|00333|DISCO FLAP SAMAFER GRÃO 120|SAMAFER|5.41|10.8|99.63|3|UN||68042211|0|500|1.36|100|||
2536|2820451800695|METRO PRANCHA CAMBARA (30X05)   (BRUTA)||58.5|87.9|50.26|150|MT||40186000|0|500|1.36|100|||
2537|2820451800701|METRO PRANCHA CAMBARA (25X05)  ( APARELHADA )||62.65|90.9|45.09|150|MT||40186000|0|500|1.36|100|||
2538|2820451800718|METRO PRANCHA CAMBARA (30X05)  APARELHADA||73.13|106.08|45.06|136|METRO ||40186000|0|500|1.36|100|||
2539|2820451800725|METRO PRANCHA CAMBARA (25X05)  BRUTA||50.09|72.8|45.34|150|METRO ||40186000|0|500|1.36|100|||
2540|7896650414884|RESISTENCIA HYDRALAR 220V 5500W ORIGINAL|HYDRA|21.06|32.9|56.22|2|UN||85161000|0|500|1.36|100||7896650414884|7896650414884
2541|7898652650208|FITA ISOLANTE 5MT PRISMATEC|PRISMATEC|1.15|3.9|239.13|3|UN||59061000|0|500|1.36|100||7898652650208|7898652650208
2542|7896650414815|TORNEIRA ELETRICA HYDRALAR 4T 5500W **PROMOÇÃO ***|hidra|121.71|156.99|28.99|2|PC|
PROMOÇÃO 
|32082019|0|500|1.36|100||7896650414808|7896650414808
2543|7896451853233|RESISTENCIA TORNEIRA ELETRICA EASY LORENZETTI 220V|LORENZZETTI|15.16|26.9|77.44|2|PC||85168010|0|500|1.36|100||7896451853233|7896451853233
2544|7899790907964|SUPER BONDER ALFACELL 5G|ALFACELL|0.9|2.8|211.11|4|UN||35061010|0|500|1.36|100||7899790907964|7899790907964
2545|7896650402225|TORNEIRA ELETRICA HYDRA SLIM 4T 220V 5500W PRETA|HYDRA|166.71|224.99|34.96|-1|PC||85161000|0|500|1.36|100||7896650402225|7896650402225
2546|27891114167829|BROCA CONCRETO 6MM TRAMONTINA|TRAMONTINA|3.54|8.5|140.11|-1|UN||82075011|0|500|1.36|100|||
2548|7898122760710|GRAXA 90G LINHAL|Linhal|3.2|5.8|81.25|8|UND||27101999|0|500|1.36|100||7898122760710|7898122760710
2549|2820451800787|VILLACIT ADITIVO IMPERM.  18 L  (SIMILAR )||68|105|54.41|3|BD|||0||1.36|100|||
2550|2820451800794|BIANCRIL CHAPISCO ADESIVO 18L  ( SIMILAR )||98|148.5|51.53|0|BD|||0||0|100|||
2551|2820451800800|VEDACIT ADITIVO IMPERM. 18L  ( ORIGINAL )||103|155.8|51.26|2|BD|||0||0|100|||
2552|2820451800817|BIANCO ADITIVO P/ARGAMASSA  18L  (ORIGINAL)||187.7|282.5|50.51|2|BD|||0||0|100|||
2553|2820451800824|VEDALIT ADITIVO IMPERM. 18L (ORIGINAL )||97.57|146.9|50.56|3|BD|||0||0|100|||
2554|2820451800831|CUMEEIRA COLONIAL||2.75|4.5|63.64|55|UN|||0||0|100|||
2555|7896516403427|ESMALTE SINT. 225ML PRETO IRAJÁ|IRAJA|6.48|13.9|114.51|5|ML||32089010|0|500|1.36|100||7896516403427|7896516403427
2556|7898011970923|NIVEL MADEIRA 12 30cm THOMPSON|THOMPSON|12.75|22.9|79.61|3|UN||90318099|0|500|1.36|100||7898011970923|7898011970923
2557|2112345678900|TALHADEIRA SDS 14X250X40MM SAMAFER|SAMAFER|12.19|21.9|79.66|3|UN||82079000|0|500|1.36|100|||
2558|7898263068836|2 TOMADAS 2P+T 20A 250V C/ PLACA APOIO|APOIO|9.9|17.9|80.81|19|UN||99999999|0|500|1.36|100||7898263068836|7898263068836
2559|7898921610032|MANGUEIRA ACQUA SUMMER 10MT PLASMANG|PLASMANG|21|32.5|54.76|2|UN||59090000|0|500|1.36|100||7898921610032|7898921610032
2560|7898921610049|MANGUEIRA ACQUA SUMMER 15MT PLASMANG|PLASMANG|31.5|48.5|53.97|1|UN||59090000|0|500|1.36|100||7898921610049|7898921610049
2561|7898921610056|MANGUEIRA ACQUA SUMMER 20MT PLASMANG|PLASMANG|42|64.5|53.57|2|UN||59090000|0|500|1.36|100||7898921610056|7898921610056
2562|7898921610063|MANGUEIRA ACQUA SUMMER 25MT PLASMANG|PLASMANG|52.5|79.5|51.43|1|UN||39209200|0|500|1.36|100||7898921610063|7898921610063
2563|7898921611176|MANGUEIRA ACQUA JARDIM FORTE 20MT PLASMANG|PLASMANG|60|91.9|53.17|1|UN||39173290|0|500|1.36|100||7898921611176|7898921611176
2564|7899807202785|MARCADOR PERMANENTE PONTA FINA VERMELHO BRASFORT|BRASFORT|2.86|4.5|57.34|12|UN||96082000|0|500|1.36|100||7899807202785|7899807202785
2565|1789620240066|CANTONEIRA PARA MÓVEIS BRANCA 1POLEGADA OVERTIME|OVERTIME|0.68|1.5|120.59|36|UN||83024200|0|500|1.36|100|||
2566|7908089600643|LUVA LATEX FORRADA PRETA TAMANHO M IMBAT|IMBAT|5.51|10.5|90.56|3|UN||40151900|0|500|1.36|100||7908089600643|7908089600643
2567|7908089600650|LUVA LATEX FORRADA PRETA TAMANHO G IMBAT|IMBAT|5.51|10.5|90.56|6|UN||40151900|0|500|1.36|100||7908089600650|7908089600650
2568|7891395016140|BROXA TIGRE NYLON AMARELA 1199-02|TIGRE|5.28|10.5|98.86|4|UN||96034090|0|500|1.36|100||7891395016140|7891395016140
2569|7899825505936|REFLETOR LED 30W AVANT|AVANT|39.87|62.9|57.76|1|UN||94054090|0|500|1.36|100||7899825505936|7899825505936
2570|7899932502361|LAMPADA GALAXY LED 30W|GALAXY|25.6|39.8|55.47|2|PC||85437099|0|500|1.36|100||7899932502361|7899932502361
2571|7897186039084|ALICATE UNIVERSAL 8" REF 77/8 WESTERN|WESTERN|16.9|28.9|71.01|2|UN||82032010|0|500|1.36|100||7897186039084|7897186039084
2572|7897186012711|NIVEL 3 BOLHAS 40CM WESTERN HT-16 PRO|WESTERN|15|28.9|92.67|2|UN||90318099|0|500|1.36|100||7897186012711|7897186012711
2573|7898941893408|MARTELO UNHA POLIDO 25MM BRAZHU|BRAZHU|23|35.5|54.35|2|UN||82052000|0|500|1.36|100||7898941893408|7898941893408
2574|2820451800848|PORTA SANFONADA 2,10X60 BRANCA/BEGE /CINZA||68|138.9|104.26|3|UN|||0||1.36|100|||
2575|7898090991017|LINHA DE PEDREIRO 50MT POLIFIO|POLIFIO|2.99|4.9|63.88|0|UN||56074900|0|500|1.36|100||7898090991017|7898090991017
2576|7898263060199|INTERRUPTOR DUPLO SIMPLES APOIO|APOIO|6.9|12.5|81.16|4|UN||39259090|0|500|1.36|100||7898263060199|7898263060199
2577|7898906118027|ESTOPA P/LIMPEZA COTLIN  200G|ESP|3.17|6.5|105.05|11|PCT||52021000|0|500|1.36|100||7898906118027|7898906118027
2578|0855|CABO DE MACHADO C/PONTEIRA PVC MINASUL||13.5|22|62.96|5|UN||44170090|0|500|1.36|100|||
2579|7890038347351|ESGUICHO GRANDE PARA MANGUEIRA ALG|ALG|25|37.8|51.2|3|UN||84248129|0|500|1.36|100||7890038347351|7890038347351
2580|7898128471818|REPARO CENSI ACIONADOR HYDRA Luxo/master 1225|CENSI|22.54|35.8|58.83|1|UN||84818019|0|500|1.36|100||7898128471818|7898128471818
2581|2820451800862|BROCA CHATA PARA MADEIRA 5/16X150MM TRAMONTINA|Tramontina|6.42|11.5|79.13|3|UNI||82075019|0|500|1.36|100||7891114101133|7891114101133
2582|7898943819780|TORNEIRA DESING P/ LAVATORIO MESA DOAN|DOAN|49.9|78.9|58.12|3|UN||84818019|0|500|1.36|100|||
2583|2820451800879|PORTA SOCIAL BRILHANTE  2,10X90 ALUMINIO 25||399.9|599.85|50|3|UN|||0||1.36|100|||
2584|1130302|TORNEIRA JARDIM ESFERA ZAMAC 1/2X3/4 ROADY|ROADY|11.9|19.9|67.23|0|UN|||0|500|1.36|100|||
2585|1130333|TORNEIRA JARDIM LONGA CROMADA C 33 ROADY|ROADY|21.57|35.8|65.97|3|UN|||0|500|1.36|100|||
2586|5000502|PORTA TOALHA RETO INOX ROADY|ROADY|11.05|19.9|80.09|2|UN|||0|500|1.36|100|||
2587|1155164|TORNEIRA BICA PAREDE SLIM 5/8 TB C64 ROADY|ROADY|35.59|57.9|62.69|2|UN||84818019|0|500|1.36|100|||
2588|1130434|TORNEIRA JARDIM LONGA C 34 ROADY||32.52|49.9|53.44|3|UN|||0|500|1.36|100|||
2589|1355434|TORNEIRA BICA PAREDE MIX 5/8 C-34 ROADY|ROADY|29.66|52.9|78.35|1|UN||84818019|0|500|1.36|100|||
2590|1159033|TORNEIRA PIA 22CM C/A C33 ROADY|ROADY|36.74|55.9|52.15|1|UN|||0|500|1.36|100|||
